"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	Count
	"Breast"	"26000"	"New Jersey"	"34"	"2016"	"2016"	"Female"	"F"	722
	"Breast"	"26000"	"New Jersey"	"34"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New Jersey"	"34"	"2017"	"2017"	"Female"	"F"	746
	"Breast"	"26000"	"New Jersey"	"34"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	752
	"Breast"	"26000"	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New Mexico"	"35"	"2014"	"2014"	"Female"	"F"	120
	"Breast"	"26000"	"New Mexico"	"35"	"2014"	"2014"	"Male"	"M"	0
	"Breast"	"26000"	"New Mexico"	"35"	"2015"	"2015"	"Female"	"F"	110
	"Breast"	"26000"	"New Mexico"	"35"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New Mexico"	"35"	"2016"	"2016"	"Female"	"F"	116
	"Breast"	"26000"	"New Mexico"	"35"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New Mexico"	"35"	"2017"	"2017"	"Female"	"F"	116
	"Breast"	"26000"	"New Mexico"	"35"	"2017"	"2017"	"Male"	"M"	0
	"Breast"	"26000"	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	106
	"Breast"	"26000"	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New York"	"36"	"2014"	"2014"	"Female"	"F"	1688
	"Breast"	"26000"	"New York"	"36"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New York"	"36"	"2015"	"2015"	"Female"	"F"	1689
	"Breast"	"26000"	"New York"	"36"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New York"	"36"	"2016"	"2016"	"Female"	"F"	1576
	"Breast"	"26000"	"New York"	"36"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New York"	"36"	"2017"	"2017"	"Female"	"F"	1654
	"Breast"	"26000"	"New York"	"36"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New York"	"36"	"2018"	"2018"	"Female"	"F"	1743
	"Breast"	"26000"	"New York"	"36"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Carolina"	"37"	"2014"	"2014"	"Female"	"F"	776
	"Breast"	"26000"	"North Carolina"	"37"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Carolina"	"37"	"2015"	"2015"	"Female"	"F"	874
	"Breast"	"26000"	"North Carolina"	"37"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Carolina"	"37"	"2016"	"2016"	"Female"	"F"	795
	"Breast"	"26000"	"North Carolina"	"37"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	752
	"Breast"	"26000"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Carolina"	"37"	"2018"	"2018"	"Female"	"F"	830
	"Breast"	"26000"	"North Carolina"	"37"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Dakota"	"38"	"2014"	"2014"	"Female"	"F"	42
	"Breast"	"26000"	"North Dakota"	"38"	"2014"	"2014"	"Male"	"M"	0
	"Breast"	"26000"	"North Dakota"	"38"	"2015"	"2015"	"Female"	"F"	38
	"Breast"	"26000"	"North Dakota"	"38"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Dakota"	"38"	"2016"	"2016"	"Female"	"F"	50
	"Breast"	"26000"	"North Dakota"	"38"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	38
	"Breast"	"26000"	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	40
	"Breast"	"26000"	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	0
	"Breast"	"26000"	"Ohio"	"39"	"2014"	"2014"	"Female"	"F"	807
	"Breast"	"26000"	"Ohio"	"39"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Ohio"	"39"	"2015"	"2015"	"Female"	"F"	802
	"Breast"	"26000"	"Ohio"	"39"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Ohio"	"39"	"2016"	"2016"	"Female"	"F"	774
	"Breast"	"26000"	"Ohio"	"39"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	806
	"Breast"	"26000"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	788
	"Breast"	"26000"	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oklahoma"	"40"	"2014"	"2014"	"Female"	"F"	246
	"Breast"	"26000"	"Oklahoma"	"40"	"2014"	"2014"	"Male"	"M"	0
	"Breast"	"26000"	"Oklahoma"	"40"	"2015"	"2015"	"Female"	"F"	254
	"Breast"	"26000"	"Oklahoma"	"40"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oklahoma"	"40"	"2016"	"2016"	"Female"	"F"	244
	"Breast"	"26000"	"Oklahoma"	"40"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	252
	"Breast"	"26000"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oklahoma"	"40"	"2018"	"2018"	"Female"	"F"	269
	"Breast"	"26000"	"Oklahoma"	"40"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oregon"	"41"	"2014"	"2014"	"Female"	"F"	247
	"Breast"	"26000"	"Oregon"	"41"	"2014"	"2014"	"Male"	"M"	0
	"Breast"	"26000"	"Oregon"	"41"	"2015"	"2015"	"Female"	"F"	279
	"Breast"	"26000"	"Oregon"	"41"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oregon"	"41"	"2016"	"2016"	"Female"	"F"	273
	"Breast"	"26000"	"Oregon"	"41"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oregon"	"41"	"2017"	"2017"	"Female"	"F"	313
	"Breast"	"26000"	"Oregon"	"41"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oregon"	"41"	"2018"	"2018"	"Female"	"F"	301
	"Breast"	"26000"	"Oregon"	"41"	"2018"	"2018"	"Male"	"M"	0
	"Breast"	"26000"	"Pennsylvania"	"42"	"2014"	"2014"	"Female"	"F"	992
	"Breast"	"26000"	"Pennsylvania"	"42"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Pennsylvania"	"42"	"2015"	"2015"	"Female"	"F"	983
	"Breast"	"26000"	"Pennsylvania"	"42"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Pennsylvania"	"42"	"2016"	"2016"	"Female"	"F"	939
	"Breast"	"26000"	"Pennsylvania"	"42"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Pennsylvania"	"42"	"2017"	"2017"	"Female"	"F"	922
	"Breast"	"26000"	"Pennsylvania"	"42"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Pennsylvania"	"42"	"2018"	"2018"	"Female"	"F"	880
	"Breast"	"26000"	"Pennsylvania"	"42"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Rhode Island"	"44"	"2014"	"2014"	"Female"	"F"	86
	"Breast"	"26000"	"Rhode Island"	"44"	"2014"	"2014"	"Male"	"M"	0
	"Breast"	"26000"	"Rhode Island"	"44"	"2015"	"2015"	"Female"	"F"	76
	"Breast"	"26000"	"Rhode Island"	"44"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Rhode Island"	"44"	"2016"	"2016"	"Female"	"F"	79
	"Breast"	"26000"	"Rhode Island"	"44"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Rhode Island"	"44"	"2017"	"2017"	"Female"	"F"	66
	"Breast"	"26000"	"Rhode Island"	"44"	"2017"	"2017"	"Male"	"M"	0
	"Breast"	"26000"	"Rhode Island"	"44"	"2018"	"2018"	"Female"	"F"	85
	"Breast"	"26000"	"Rhode Island"	"44"	"2018"	"2018"	"Male"	"M"	0
	"Breast"	"26000"	"South Carolina"	"45"	"2014"	"2014"	"Female"	"F"	392
	"Breast"	"26000"	"South Carolina"	"45"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Carolina"	"45"	"2015"	"2015"	"Female"	"F"	365
	"Breast"	"26000"	"South Carolina"	"45"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Carolina"	"45"	"2016"	"2016"	"Female"	"F"	340
	"Breast"	"26000"	"South Carolina"	"45"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Carolina"	"45"	"2017"	"2017"	"Female"	"F"	386
	"Breast"	"26000"	"South Carolina"	"45"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Carolina"	"45"	"2018"	"2018"	"Female"	"F"	390
	"Breast"	"26000"	"South Carolina"	"45"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Dakota"	"46"	"2014"	"2014"	"Female"	"F"	52
	"Breast"	"26000"	"South Dakota"	"46"	"2014"	"2014"	"Male"	"M"	0
	"Breast"	"26000"	"South Dakota"	"46"	"2015"	"2015"	"Female"	"F"	64
	"Breast"	"26000"	"South Dakota"	"46"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Dakota"	"46"	"2016"	"2016"	"Female"	"F"	47
	"Breast"	"26000"	"South Dakota"	"46"	"2016"	"2016"	"Male"	"M"	0
	"Breast"	"26000"	"South Dakota"	"46"	"2017"	"2017"	"Female"	"F"	55
	"Breast"	"26000"	"South Dakota"	"46"	"2017"	"2017"	"Male"	"M"	0
	"Breast"	"26000"	"South Dakota"	"46"	"2018"	"2018"	"Female"	"F"	56
	"Breast"	"26000"	"South Dakota"	"46"	"2018"	"2018"	"Male"	"M"	0
	"Breast"	"26000"	"Tennessee"	"47"	"2014"	"2014"	"Female"	"F"	502
	"Breast"	"26000"	"Tennessee"	"47"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Tennessee"	"47"	"2015"	"2015"	"Female"	"F"	514
	"Breast"	"26000"	"Tennessee"	"47"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Tennessee"	"47"	"2016"	"2016"	"Female"	"F"	473
	"Breast"	"26000"	"Tennessee"	"47"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	433
	"Breast"	"26000"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Tennessee"	"47"	"2018"	"2018"	"Female"	"F"	509
	"Breast"	"26000"	"Tennessee"	"47"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Texas"	"48"	"2014"	"2014"	"Female"	"F"	1915
	"Breast"	"26000"	"Texas"	"48"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Texas"	"48"	"2015"	"2015"	"Female"	"F"	2022
	"Breast"	"26000"	"Texas"	"48"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Texas"	"48"	"2016"	"2016"	"Female"	"F"	1887
	"Breast"	"26000"	"Texas"	"48"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	2018
	"Breast"	"26000"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Texas"	"48"	"2018"	"2018"	"Female"	"F"	1982
	"Breast"	"26000"	"Texas"	"48"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Utah"	"49"	"2014"	"2014"	"Female"	"F"	189
	"Breast"	"26000"	"Utah"	"49"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Utah"	"49"	"2015"	"2015"	"Female"	"F"	188
	"Breast"	"26000"	"Utah"	"49"	"2015"	"2015"	"Male"	"M"	0
	"Breast"	"26000"	"Utah"	"49"	"2016"	"2016"	"Female"	"F"	223
	"Breast"	"26000"	"Utah"	"49"	"2016"	"2016"	"Male"	"M"	0
	"Breast"	"26000"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	193
	"Breast"	"26000"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Utah"	"49"	"2018"	"2018"	"Female"	"F"	203
	"Breast"	"26000"	"Utah"	"49"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Vermont"	"50"	"2014"	"2014"	"Female"	"F"	43
	"Breast"	"26000"	"Vermont"	"50"	"2014"	"2014"	"Male"	"M"	0
	"Breast"	"26000"	"Vermont"	"50"	"2015"	"2015"	"Female"	"F"	40
	"Breast"	"26000"	"Vermont"	"50"	"2015"	"2015"	"Male"	"M"	0
	"Breast"	"26000"	"Vermont"	"50"	"2016"	"2016"	"Female"	"F"	43
	"Breast"	"26000"	"Vermont"	"50"	"2016"	"2016"	"Male"	"M"	0
	"Breast"	"26000"	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	40
	"Breast"	"26000"	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	0
	"Breast"	"26000"	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	46
	"Breast"	"26000"	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	0
	"Breast"	"26000"	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	650
	"Breast"	"26000"	"Virginia"	"51"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Virginia"	"51"	"2015"	"2015"	"Female"	"F"	606
	"Breast"	"26000"	"Virginia"	"51"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Virginia"	"51"	"2016"	"2016"	"Female"	"F"	641
	"Breast"	"26000"	"Virginia"	"51"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Virginia"	"51"	"2017"	"2017"	"Female"	"F"	567
	"Breast"	"26000"	"Virginia"	"51"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	623
	"Breast"	"26000"	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Washington"	"53"	"2014"	"2014"	"Female"	"F"	529
	"Breast"	"26000"	"Washington"	"53"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Washington"	"53"	"2015"	"2015"	"Female"	"F"	528
	"Breast"	"26000"	"Washington"	"53"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Washington"	"53"	"2016"	"2016"	"Female"	"F"	489
	"Breast"	"26000"	"Washington"	"53"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Washington"	"53"	"2017"	"2017"	"Female"	"F"	543
	"Breast"	"26000"	"Washington"	"53"	"2017"	"2017"	"Male"	"M"	0
	"Breast"	"26000"	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	563
	"Breast"	"26000"	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	0
	"Breast"	"26000"	"West Virginia"	"54"	"2014"	"2014"	"Female"	"F"	102
	"Breast"	"26000"	"West Virginia"	"54"	"2014"	"2014"	"Male"	"M"	0
	"Breast"	"26000"	"West Virginia"	"54"	"2015"	"2015"	"Female"	"F"	116
	"Breast"	"26000"	"West Virginia"	"54"	"2015"	"2015"	"Male"	"M"	0
	"Breast"	"26000"	"West Virginia"	"54"	"2016"	"2016"	"Female"	"F"	115
	"Breast"	"26000"	"West Virginia"	"54"	"2016"	"2016"	"Male"	"M"	0
	"Breast"	"26000"	"West Virginia"	"54"	"2017"	"2017"	"Female"	"F"	104
	"Breast"	"26000"	"West Virginia"	"54"	"2017"	"2017"	"Male"	"M"	0
	"Breast"	"26000"	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	122
	"Breast"	"26000"	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	0
	"Breast"	"26000"	"Wisconsin"	"55"	"2014"	"2014"	"Female"	"F"	396
	"Breast"	"26000"	"Wisconsin"	"55"	"2014"	"2014"	"Male"	"M"	0
	"Breast"	"26000"	"Wisconsin"	"55"	"2015"	"2015"	"Female"	"F"	395
	"Breast"	"26000"	"Wisconsin"	"55"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wisconsin"	"55"	"2016"	"2016"	"Female"	"F"	400
	"Breast"	"26000"	"Wisconsin"	"55"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wisconsin"	"55"	"2017"	"2017"	"Female"	"F"	407
	"Breast"	"26000"	"Wisconsin"	"55"	"2017"	"2017"	"Male"	"M"	0
	"Breast"	"26000"	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	422
	"Breast"	"26000"	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wyoming"	"56"	"2014"	"2014"	"Female"	"F"	33
	"Breast"	"26000"	"Wyoming"	"56"	"2014"	"2014"	"Male"	"M"	0
	"Breast"	"26000"	"Wyoming"	"56"	"2015"	"2015"	"Female"	"F"	40
	"Breast"	"26000"	"Wyoming"	"56"	"2015"	"2015"	"Male"	"M"	0
	"Breast"	"26000"	"Wyoming"	"56"	"2016"	"2016"	"Female"	"F"	29
	"Breast"	"26000"	"Wyoming"	"56"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wyoming"	"56"	"2017"	"2017"	"Female"	"F"	34
	"Breast"	"26000"	"Wyoming"	"56"	"2017"	"2017"	"Male"	"M"	0
	"Breast"	"26000"	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	38
	"Breast"	"26000"	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	0
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	20
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	19
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	22
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	18
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	18
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	20
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	19
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	24
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	20
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2014"	"2014"	"Male"	"M"	0
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2015"	"2015"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2015"	"2015"	"Male"	"M"	0
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2018"	"2018"	"Male"	"M"	0
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2014"	"2014"	"Female"	"F"	21
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2015"	"2015"	"Female"	"F"	16
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2017"	"2017"	"Female"	"F"	19
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2017"	"2017"	"Male"	"M"	18
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	17
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2014"	"2014"	"Female"	"F"	17
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2014"	"2014"	"Male"	"M"	19
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2015"	"2015"	"Female"	"F"	20
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2016"	"2016"	"Female"	"F"	21
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2016"	"2016"	"Male"	"M"	24
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"California"	"06"	"2014"	"2014"	"Female"	"F"	115
	"Lung and Bronchus"	"22030"	"California"	"06"	"2014"	"2014"	"Male"	"M"	95
	"Lung and Bronchus"	"22030"	"California"	"06"	"2015"	"2015"	"Female"	"F"	114
	"Lung and Bronchus"	"22030"	"California"	"06"	"2015"	"2015"	"Male"	"M"	101
	"Lung and Bronchus"	"22030"	"California"	"06"	"2016"	"2016"	"Female"	"F"	113
	"Lung and Bronchus"	"22030"	"California"	"06"	"2016"	"2016"	"Male"	"M"	87
	"Lung and Bronchus"	"22030"	"California"	"06"	"2017"	"2017"	"Female"	"F"	100
	"Lung and Bronchus"	"22030"	"California"	"06"	"2017"	"2017"	"Male"	"M"	86
	"Lung and Bronchus"	"22030"	"California"	"06"	"2018"	"2018"	"Female"	"F"	129
	"Lung and Bronchus"	"22030"	"California"	"06"	"2018"	"2018"	"Male"	"M"	110
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	16
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	17
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	17
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	19
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	21
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2015"	"2015"	"Female"	"F"	17
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2016"	"2016"	"Female"	"F"	16
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2015"	"2015"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2015"	"2015"	"Female"	"F"	0
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2016"	"2016"	"Female"	"F"	Suppressed
