"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	Count
	"Breast"	"26000"	"New Jersey"	"34"	"2016"	"2016"	"Female"	"F"	3486
	"Breast"	"26000"	"New Jersey"	"34"	"2016"	"2016"	"Male"	"M"	41
	"Breast"	"26000"	"New Jersey"	"34"	"2017"	"2017"	"Female"	"F"	3635
	"Breast"	"26000"	"New Jersey"	"34"	"2017"	"2017"	"Male"	"M"	48
	"Breast"	"26000"	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	3655
	"Breast"	"26000"	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	50
	"Breast"	"26000"	"New Mexico"	"35"	"2014"	"2014"	"Female"	"F"	660
	"Breast"	"26000"	"New Mexico"	"35"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New Mexico"	"35"	"2015"	"2015"	"Female"	"F"	704
	"Breast"	"26000"	"New Mexico"	"35"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New Mexico"	"35"	"2016"	"2016"	"Female"	"F"	694
	"Breast"	"26000"	"New Mexico"	"35"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New Mexico"	"35"	"2017"	"2017"	"Female"	"F"	719
	"Breast"	"26000"	"New Mexico"	"35"	"2017"	"2017"	"Male"	"M"	18
	"Breast"	"26000"	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	722
	"Breast"	"26000"	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New York"	"36"	"2014"	"2014"	"Female"	"F"	7195
	"Breast"	"26000"	"New York"	"36"	"2014"	"2014"	"Male"	"M"	79
	"Breast"	"26000"	"New York"	"36"	"2015"	"2015"	"Female"	"F"	7328
	"Breast"	"26000"	"New York"	"36"	"2015"	"2015"	"Male"	"M"	113
	"Breast"	"26000"	"New York"	"36"	"2016"	"2016"	"Female"	"F"	7230
	"Breast"	"26000"	"New York"	"36"	"2016"	"2016"	"Male"	"M"	83
	"Breast"	"26000"	"New York"	"36"	"2017"	"2017"	"Female"	"F"	7573
	"Breast"	"26000"	"New York"	"36"	"2017"	"2017"	"Male"	"M"	93
	"Breast"	"26000"	"New York"	"36"	"2018"	"2018"	"Female"	"F"	7775
	"Breast"	"26000"	"New York"	"36"	"2018"	"2018"	"Male"	"M"	113
	"Breast"	"26000"	"North Carolina"	"37"	"2014"	"2014"	"Female"	"F"	3742
	"Breast"	"26000"	"North Carolina"	"37"	"2014"	"2014"	"Male"	"M"	39
	"Breast"	"26000"	"North Carolina"	"37"	"2015"	"2015"	"Female"	"F"	3921
	"Breast"	"26000"	"North Carolina"	"37"	"2015"	"2015"	"Male"	"M"	44
	"Breast"	"26000"	"North Carolina"	"37"	"2016"	"2016"	"Female"	"F"	4110
	"Breast"	"26000"	"North Carolina"	"37"	"2016"	"2016"	"Male"	"M"	38
	"Breast"	"26000"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	4230
	"Breast"	"26000"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	36
	"Breast"	"26000"	"North Carolina"	"37"	"2018"	"2018"	"Female"	"F"	4423
	"Breast"	"26000"	"North Carolina"	"37"	"2018"	"2018"	"Male"	"M"	44
	"Breast"	"26000"	"North Dakota"	"38"	"2014"	"2014"	"Female"	"F"	213
	"Breast"	"26000"	"North Dakota"	"38"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Dakota"	"38"	"2015"	"2015"	"Female"	"F"	284
	"Breast"	"26000"	"North Dakota"	"38"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Dakota"	"38"	"2016"	"2016"	"Female"	"F"	269
	"Breast"	"26000"	"North Dakota"	"38"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	272
	"Breast"	"26000"	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	273
	"Breast"	"26000"	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Ohio"	"39"	"2014"	"2014"	"Female"	"F"	4434
	"Breast"	"26000"	"Ohio"	"39"	"2014"	"2014"	"Male"	"M"	50
	"Breast"	"26000"	"Ohio"	"39"	"2015"	"2015"	"Female"	"F"	4618
	"Breast"	"26000"	"Ohio"	"39"	"2015"	"2015"	"Male"	"M"	45
	"Breast"	"26000"	"Ohio"	"39"	"2016"	"2016"	"Female"	"F"	4753
	"Breast"	"26000"	"Ohio"	"39"	"2016"	"2016"	"Male"	"M"	39
	"Breast"	"26000"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	4875
	"Breast"	"26000"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	49
	"Breast"	"26000"	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	4953
	"Breast"	"26000"	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	46
	"Breast"	"26000"	"Oklahoma"	"40"	"2014"	"2014"	"Female"	"F"	1299
	"Breast"	"26000"	"Oklahoma"	"40"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oklahoma"	"40"	"2015"	"2015"	"Female"	"F"	1390
	"Breast"	"26000"	"Oklahoma"	"40"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oklahoma"	"40"	"2016"	"2016"	"Female"	"F"	1391
	"Breast"	"26000"	"Oklahoma"	"40"	"2016"	"2016"	"Male"	"M"	16
	"Breast"	"26000"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	1475
	"Breast"	"26000"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	16
	"Breast"	"26000"	"Oklahoma"	"40"	"2018"	"2018"	"Female"	"F"	1449
	"Breast"	"26000"	"Oklahoma"	"40"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oregon"	"41"	"2014"	"2014"	"Female"	"F"	1469
	"Breast"	"26000"	"Oregon"	"41"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oregon"	"41"	"2015"	"2015"	"Female"	"F"	1629
	"Breast"	"26000"	"Oregon"	"41"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oregon"	"41"	"2016"	"2016"	"Female"	"F"	1579
	"Breast"	"26000"	"Oregon"	"41"	"2016"	"2016"	"Male"	"M"	16
	"Breast"	"26000"	"Oregon"	"41"	"2017"	"2017"	"Female"	"F"	1590
	"Breast"	"26000"	"Oregon"	"41"	"2017"	"2017"	"Male"	"M"	25
	"Breast"	"26000"	"Oregon"	"41"	"2018"	"2018"	"Female"	"F"	1872
	"Breast"	"26000"	"Oregon"	"41"	"2018"	"2018"	"Male"	"M"	17
	"Breast"	"26000"	"Pennsylvania"	"42"	"2014"	"2014"	"Female"	"F"	5388
	"Breast"	"26000"	"Pennsylvania"	"42"	"2014"	"2014"	"Male"	"M"	68
	"Breast"	"26000"	"Pennsylvania"	"42"	"2015"	"2015"	"Female"	"F"	5378
	"Breast"	"26000"	"Pennsylvania"	"42"	"2015"	"2015"	"Male"	"M"	65
	"Breast"	"26000"	"Pennsylvania"	"42"	"2016"	"2016"	"Female"	"F"	5593
	"Breast"	"26000"	"Pennsylvania"	"42"	"2016"	"2016"	"Male"	"M"	59
	"Breast"	"26000"	"Pennsylvania"	"42"	"2017"	"2017"	"Female"	"F"	5523
	"Breast"	"26000"	"Pennsylvania"	"42"	"2017"	"2017"	"Male"	"M"	69
	"Breast"	"26000"	"Pennsylvania"	"42"	"2018"	"2018"	"Female"	"F"	5631
	"Breast"	"26000"	"Pennsylvania"	"42"	"2018"	"2018"	"Male"	"M"	65
	"Breast"	"26000"	"Rhode Island"	"44"	"2014"	"2014"	"Female"	"F"	401
	"Breast"	"26000"	"Rhode Island"	"44"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Rhode Island"	"44"	"2015"	"2015"	"Female"	"F"	457
	"Breast"	"26000"	"Rhode Island"	"44"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Rhode Island"	"44"	"2016"	"2016"	"Female"	"F"	407
	"Breast"	"26000"	"Rhode Island"	"44"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Rhode Island"	"44"	"2017"	"2017"	"Female"	"F"	473
	"Breast"	"26000"	"Rhode Island"	"44"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Rhode Island"	"44"	"2018"	"2018"	"Female"	"F"	503
	"Breast"	"26000"	"Rhode Island"	"44"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Carolina"	"45"	"2014"	"2014"	"Female"	"F"	1831
	"Breast"	"26000"	"South Carolina"	"45"	"2014"	"2014"	"Male"	"M"	20
	"Breast"	"26000"	"South Carolina"	"45"	"2015"	"2015"	"Female"	"F"	2010
	"Breast"	"26000"	"South Carolina"	"45"	"2015"	"2015"	"Male"	"M"	28
	"Breast"	"26000"	"South Carolina"	"45"	"2016"	"2016"	"Female"	"F"	2033
	"Breast"	"26000"	"South Carolina"	"45"	"2016"	"2016"	"Male"	"M"	20
	"Breast"	"26000"	"South Carolina"	"45"	"2017"	"2017"	"Female"	"F"	2167
	"Breast"	"26000"	"South Carolina"	"45"	"2017"	"2017"	"Male"	"M"	19
	"Breast"	"26000"	"South Carolina"	"45"	"2018"	"2018"	"Female"	"F"	2128
	"Breast"	"26000"	"South Carolina"	"45"	"2018"	"2018"	"Male"	"M"	32
	"Breast"	"26000"	"South Dakota"	"46"	"2014"	"2014"	"Female"	"F"	291
	"Breast"	"26000"	"South Dakota"	"46"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Dakota"	"46"	"2015"	"2015"	"Female"	"F"	315
	"Breast"	"26000"	"South Dakota"	"46"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Dakota"	"46"	"2016"	"2016"	"Female"	"F"	311
	"Breast"	"26000"	"South Dakota"	"46"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Dakota"	"46"	"2017"	"2017"	"Female"	"F"	340
	"Breast"	"26000"	"South Dakota"	"46"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Dakota"	"46"	"2018"	"2018"	"Female"	"F"	341
	"Breast"	"26000"	"South Dakota"	"46"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Tennessee"	"47"	"2014"	"2014"	"Female"	"F"	2191
	"Breast"	"26000"	"Tennessee"	"47"	"2014"	"2014"	"Male"	"M"	33
	"Breast"	"26000"	"Tennessee"	"47"	"2015"	"2015"	"Female"	"F"	2371
	"Breast"	"26000"	"Tennessee"	"47"	"2015"	"2015"	"Male"	"M"	31
	"Breast"	"26000"	"Tennessee"	"47"	"2016"	"2016"	"Female"	"F"	2449
	"Breast"	"26000"	"Tennessee"	"47"	"2016"	"2016"	"Male"	"M"	27
	"Breast"	"26000"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	2440
	"Breast"	"26000"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	29
	"Breast"	"26000"	"Tennessee"	"47"	"2018"	"2018"	"Female"	"F"	2568
	"Breast"	"26000"	"Tennessee"	"47"	"2018"	"2018"	"Male"	"M"	24
	"Breast"	"26000"	"Texas"	"48"	"2014"	"2014"	"Female"	"F"	6577
	"Breast"	"26000"	"Texas"	"48"	"2014"	"2014"	"Male"	"M"	72
	"Breast"	"26000"	"Texas"	"48"	"2015"	"2015"	"Female"	"F"	6947
	"Breast"	"26000"	"Texas"	"48"	"2015"	"2015"	"Male"	"M"	102
	"Breast"	"26000"	"Texas"	"48"	"2016"	"2016"	"Female"	"F"	7019
	"Breast"	"26000"	"Texas"	"48"	"2016"	"2016"	"Male"	"M"	103
	"Breast"	"26000"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	7446
	"Breast"	"26000"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	118
	"Breast"	"26000"	"Texas"	"48"	"2018"	"2018"	"Female"	"F"	7772
	"Breast"	"26000"	"Texas"	"48"	"2018"	"2018"	"Male"	"M"	102
	"Breast"	"26000"	"Utah"	"49"	"2014"	"2014"	"Female"	"F"	653
	"Breast"	"26000"	"Utah"	"49"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Utah"	"49"	"2015"	"2015"	"Female"	"F"	661
	"Breast"	"26000"	"Utah"	"49"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Utah"	"49"	"2016"	"2016"	"Female"	"F"	652
	"Breast"	"26000"	"Utah"	"49"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	710
	"Breast"	"26000"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Utah"	"49"	"2018"	"2018"	"Female"	"F"	768
	"Breast"	"26000"	"Utah"	"49"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Vermont"	"50"	"2014"	"2014"	"Female"	"F"	271
	"Breast"	"26000"	"Vermont"	"50"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Vermont"	"50"	"2015"	"2015"	"Female"	"F"	262
	"Breast"	"26000"	"Vermont"	"50"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Vermont"	"50"	"2016"	"2016"	"Female"	"F"	286
	"Breast"	"26000"	"Vermont"	"50"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	281
	"Breast"	"26000"	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	283
	"Breast"	"26000"	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	2903
	"Breast"	"26000"	"Virginia"	"51"	"2014"	"2014"	"Male"	"M"	28
	"Breast"	"26000"	"Virginia"	"51"	"2015"	"2015"	"Female"	"F"	2821
	"Breast"	"26000"	"Virginia"	"51"	"2015"	"2015"	"Male"	"M"	37
	"Breast"	"26000"	"Virginia"	"51"	"2016"	"2016"	"Female"	"F"	2947
	"Breast"	"26000"	"Virginia"	"51"	"2016"	"2016"	"Male"	"M"	31
	"Breast"	"26000"	"Virginia"	"51"	"2017"	"2017"	"Female"	"F"	2979
	"Breast"	"26000"	"Virginia"	"51"	"2017"	"2017"	"Male"	"M"	38
	"Breast"	"26000"	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	3035
	"Breast"	"26000"	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	37
	"Breast"	"26000"	"Washington"	"53"	"2014"	"2014"	"Female"	"F"	2520
	"Breast"	"26000"	"Washington"	"53"	"2014"	"2014"	"Male"	"M"	25
	"Breast"	"26000"	"Washington"	"53"	"2015"	"2015"	"Female"	"F"	2557
	"Breast"	"26000"	"Washington"	"53"	"2015"	"2015"	"Male"	"M"	25
	"Breast"	"26000"	"Washington"	"53"	"2016"	"2016"	"Female"	"F"	2712
	"Breast"	"26000"	"Washington"	"53"	"2016"	"2016"	"Male"	"M"	27
	"Breast"	"26000"	"Washington"	"53"	"2017"	"2017"	"Female"	"F"	2817
	"Breast"	"26000"	"Washington"	"53"	"2017"	"2017"	"Male"	"M"	20
	"Breast"	"26000"	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	2807
	"Breast"	"26000"	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	26
	"Breast"	"26000"	"West Virginia"	"54"	"2014"	"2014"	"Female"	"F"	725
	"Breast"	"26000"	"West Virginia"	"54"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"West Virginia"	"54"	"2015"	"2015"	"Female"	"F"	752
	"Breast"	"26000"	"West Virginia"	"54"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"West Virginia"	"54"	"2016"	"2016"	"Female"	"F"	728
	"Breast"	"26000"	"West Virginia"	"54"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"West Virginia"	"54"	"2017"	"2017"	"Female"	"F"	761
	"Breast"	"26000"	"West Virginia"	"54"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	812
	"Breast"	"26000"	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wisconsin"	"55"	"2014"	"2014"	"Female"	"F"	2081
	"Breast"	"26000"	"Wisconsin"	"55"	"2014"	"2014"	"Male"	"M"	39
	"Breast"	"26000"	"Wisconsin"	"55"	"2015"	"2015"	"Female"	"F"	2212
	"Breast"	"26000"	"Wisconsin"	"55"	"2015"	"2015"	"Male"	"M"	35
	"Breast"	"26000"	"Wisconsin"	"55"	"2016"	"2016"	"Female"	"F"	2283
	"Breast"	"26000"	"Wisconsin"	"55"	"2016"	"2016"	"Male"	"M"	21
	"Breast"	"26000"	"Wisconsin"	"55"	"2017"	"2017"	"Female"	"F"	2358
	"Breast"	"26000"	"Wisconsin"	"55"	"2017"	"2017"	"Male"	"M"	37
	"Breast"	"26000"	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	2382
	"Breast"	"26000"	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	25
	"Breast"	"26000"	"Wyoming"	"56"	"2014"	"2014"	"Female"	"F"	191
	"Breast"	"26000"	"Wyoming"	"56"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wyoming"	"56"	"2015"	"2015"	"Female"	"F"	158
	"Breast"	"26000"	"Wyoming"	"56"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wyoming"	"56"	"2016"	"2016"	"Female"	"F"	199
	"Breast"	"26000"	"Wyoming"	"56"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wyoming"	"56"	"2017"	"2017"	"Female"	"F"	172
	"Breast"	"26000"	"Wyoming"	"56"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	195
	"Breast"	"26000"	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	1077
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	1485
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	1081
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	1481
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	1117
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	1508
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	1149
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	1451
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	1158
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	1462
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2014"	"2014"	"Female"	"F"	90
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2014"	"2014"	"Male"	"M"	136
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2015"	"2015"	"Female"	"F"	95
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2015"	"2015"	"Male"	"M"	128
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2016"	"2016"	"Female"	"F"	111
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2016"	"2016"	"Male"	"M"	130
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2017"	"2017"	"Female"	"F"	107
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2017"	"2017"	"Male"	"M"	147
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2018"	"2018"	"Female"	"F"	103
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2018"	"2018"	"Male"	"M"	129
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2014"	"2014"	"Female"	"F"	1455
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2014"	"2014"	"Male"	"M"	1576
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2015"	"2015"	"Female"	"F"	1492
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2015"	"2015"	"Male"	"M"	1548
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2016"	"2016"	"Female"	"F"	1479
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2016"	"2016"	"Male"	"M"	1562
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2017"	"2017"	"Female"	"F"	1512
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2017"	"2017"	"Male"	"M"	1534
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	1458
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	1541
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2014"	"2014"	"Female"	"F"	871
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2014"	"2014"	"Male"	"M"	1095
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2015"	"2015"	"Female"	"F"	830
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2015"	"2015"	"Male"	"M"	1120
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2016"	"2016"	"Female"	"F"	873
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2016"	"2016"	"Male"	"M"	1133
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2017"	"2017"	"Female"	"F"	850
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2017"	"2017"	"Male"	"M"	1078
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	903
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	1118
	"Lung and Bronchus"	"22030"	"California"	"06"	"2014"	"2014"	"Female"	"F"	6388
	"Lung and Bronchus"	"22030"	"California"	"06"	"2014"	"2014"	"Male"	"M"	6264
	"Lung and Bronchus"	"22030"	"California"	"06"	"2015"	"2015"	"Female"	"F"	6448
	"Lung and Bronchus"	"22030"	"California"	"06"	"2015"	"2015"	"Male"	"M"	6498
	"Lung and Bronchus"	"22030"	"California"	"06"	"2016"	"2016"	"Female"	"F"	6384
	"Lung and Bronchus"	"22030"	"California"	"06"	"2016"	"2016"	"Male"	"M"	6336
	"Lung and Bronchus"	"22030"	"California"	"06"	"2017"	"2017"	"Female"	"F"	6469
	"Lung and Bronchus"	"22030"	"California"	"06"	"2017"	"2017"	"Male"	"M"	6303
	"Lung and Bronchus"	"22030"	"California"	"06"	"2018"	"2018"	"Female"	"F"	6297
	"Lung and Bronchus"	"22030"	"California"	"06"	"2018"	"2018"	"Male"	"M"	6043
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2014"	"2014"	"Female"	"F"	838
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2014"	"2014"	"Male"	"M"	816
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	841
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	810
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	878
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	850
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	921
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	864
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	895
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	838
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2014"	"2014"	"Female"	"F"	993
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2014"	"2014"	"Male"	"M"	940
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2015"	"2015"	"Female"	"F"	982
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2015"	"2015"	"Male"	"M"	894
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2016"	"2016"	"Female"	"F"	1022
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2016"	"2016"	"Male"	"M"	944
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	1070
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	992
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2018"	"2018"	"Female"	"F"	984
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2018"	"2018"	"Male"	"M"	863
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2014"	"2014"	"Female"	"F"	287
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2014"	"2014"	"Male"	"M"	286
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2015"	"2015"	"Female"	"F"	291
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2015"	"2015"	"Male"	"M"	350
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2016"	"2016"	"Female"	"F"	303
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2016"	"2016"	"Male"	"M"	325
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2017"	"2017"	"Female"	"F"	302
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2017"	"2017"	"Male"	"M"	271
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2018"	"2018"	"Female"	"F"	297
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2018"	"2018"	"Male"	"M"	265
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2014"	"2014"	"Female"	"F"	105
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2014"	"2014"	"Male"	"M"	90
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2015"	"2015"	"Female"	"F"	92
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2015"	"2015"	"Male"	"M"	82
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2016"	"2016"	"Female"	"F"	86
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2016"	"2016"	"Male"	"M"	69
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2017"	"2017"	"Female"	"F"	107
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2017"	"2017"	"Male"	"M"	97
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2018"	"2018"	"Female"	"F"	105
