"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	Count
	"Breast"	"26000"	"New Jersey"	"34"	"2015"	"2015"	"Female"	"F"	3515
	"Breast"	"26000"	"New Jersey"	"34"	"2015"	"2015"	"Male"	"M"	26
	"Breast"	"26000"	"New Jersey"	"34"	"2016"	"2016"	"Female"	"F"	3510
	"Breast"	"26000"	"New Jersey"	"34"	"2016"	"2016"	"Male"	"M"	27
	"Breast"	"26000"	"New Jersey"	"34"	"2017"	"2017"	"Female"	"F"	3543
	"Breast"	"26000"	"New Jersey"	"34"	"2017"	"2017"	"Male"	"M"	20
	"Breast"	"26000"	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	3442
	"Breast"	"26000"	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	31
	"Breast"	"26000"	"New Mexico"	"35"	"2014"	"2014"	"Female"	"F"	617
	"Breast"	"26000"	"New Mexico"	"35"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New Mexico"	"35"	"2015"	"2015"	"Female"	"F"	630
	"Breast"	"26000"	"New Mexico"	"35"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New Mexico"	"35"	"2016"	"2016"	"Female"	"F"	635
	"Breast"	"26000"	"New Mexico"	"35"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New Mexico"	"35"	"2017"	"2017"	"Female"	"F"	653
	"Breast"	"26000"	"New Mexico"	"35"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	645
	"Breast"	"26000"	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"New York"	"36"	"2014"	"2014"	"Female"	"F"	7332
	"Breast"	"26000"	"New York"	"36"	"2014"	"2014"	"Male"	"M"	51
	"Breast"	"26000"	"New York"	"36"	"2015"	"2015"	"Female"	"F"	7409
	"Breast"	"26000"	"New York"	"36"	"2015"	"2015"	"Male"	"M"	70
	"Breast"	"26000"	"New York"	"36"	"2016"	"2016"	"Female"	"F"	7279
	"Breast"	"26000"	"New York"	"36"	"2016"	"2016"	"Male"	"M"	51
	"Breast"	"26000"	"New York"	"36"	"2017"	"2017"	"Female"	"F"	7529
	"Breast"	"26000"	"New York"	"36"	"2017"	"2017"	"Male"	"M"	62
	"Breast"	"26000"	"New York"	"36"	"2018"	"2018"	"Female"	"F"	7360
	"Breast"	"26000"	"New York"	"36"	"2018"	"2018"	"Male"	"M"	60
	"Breast"	"26000"	"North Carolina"	"37"	"2014"	"2014"	"Female"	"F"	3752
	"Breast"	"26000"	"North Carolina"	"37"	"2014"	"2014"	"Male"	"M"	35
	"Breast"	"26000"	"North Carolina"	"37"	"2015"	"2015"	"Female"	"F"	3678
	"Breast"	"26000"	"North Carolina"	"37"	"2015"	"2015"	"Male"	"M"	20
	"Breast"	"26000"	"North Carolina"	"37"	"2016"	"2016"	"Female"	"F"	3783
	"Breast"	"26000"	"North Carolina"	"37"	"2016"	"2016"	"Male"	"M"	25
	"Breast"	"26000"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	3908
	"Breast"	"26000"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	24
	"Breast"	"26000"	"North Carolina"	"37"	"2018"	"2018"	"Female"	"F"	3944
	"Breast"	"26000"	"North Carolina"	"37"	"2018"	"2018"	"Male"	"M"	27
	"Breast"	"26000"	"North Dakota"	"38"	"2014"	"2014"	"Female"	"F"	207
	"Breast"	"26000"	"North Dakota"	"38"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Dakota"	"38"	"2015"	"2015"	"Female"	"F"	239
	"Breast"	"26000"	"North Dakota"	"38"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Dakota"	"38"	"2016"	"2016"	"Female"	"F"	246
	"Breast"	"26000"	"North Dakota"	"38"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	236
	"Breast"	"26000"	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	225
	"Breast"	"26000"	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Ohio"	"39"	"2014"	"2014"	"Female"	"F"	4191
	"Breast"	"26000"	"Ohio"	"39"	"2014"	"2014"	"Male"	"M"	27
	"Breast"	"26000"	"Ohio"	"39"	"2015"	"2015"	"Female"	"F"	4186
	"Breast"	"26000"	"Ohio"	"39"	"2015"	"2015"	"Male"	"M"	31
	"Breast"	"26000"	"Ohio"	"39"	"2016"	"2016"	"Female"	"F"	4214
	"Breast"	"26000"	"Ohio"	"39"	"2016"	"2016"	"Male"	"M"	29
	"Breast"	"26000"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	4194
	"Breast"	"26000"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	26
	"Breast"	"26000"	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	4078
	"Breast"	"26000"	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	29
	"Breast"	"26000"	"Oklahoma"	"40"	"2014"	"2014"	"Female"	"F"	1211
	"Breast"	"26000"	"Oklahoma"	"40"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oklahoma"	"40"	"2015"	"2015"	"Female"	"F"	1217
	"Breast"	"26000"	"Oklahoma"	"40"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oklahoma"	"40"	"2016"	"2016"	"Female"	"F"	1320
	"Breast"	"26000"	"Oklahoma"	"40"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	1230
	"Breast"	"26000"	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oklahoma"	"40"	"2018"	"2018"	"Female"	"F"	1211
	"Breast"	"26000"	"Oklahoma"	"40"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oregon"	"41"	"2014"	"2014"	"Female"	"F"	1435
	"Breast"	"26000"	"Oregon"	"41"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oregon"	"41"	"2015"	"2015"	"Female"	"F"	1403
	"Breast"	"26000"	"Oregon"	"41"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oregon"	"41"	"2016"	"2016"	"Female"	"F"	1390
	"Breast"	"26000"	"Oregon"	"41"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oregon"	"41"	"2017"	"2017"	"Female"	"F"	1420
	"Breast"	"26000"	"Oregon"	"41"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Oregon"	"41"	"2018"	"2018"	"Female"	"F"	1449
	"Breast"	"26000"	"Oregon"	"41"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Pennsylvania"	"42"	"2014"	"2014"	"Female"	"F"	4783
	"Breast"	"26000"	"Pennsylvania"	"42"	"2014"	"2014"	"Male"	"M"	31
	"Breast"	"26000"	"Pennsylvania"	"42"	"2015"	"2015"	"Female"	"F"	4802
	"Breast"	"26000"	"Pennsylvania"	"42"	"2015"	"2015"	"Male"	"M"	36
	"Breast"	"26000"	"Pennsylvania"	"42"	"2016"	"2016"	"Female"	"F"	4795
	"Breast"	"26000"	"Pennsylvania"	"42"	"2016"	"2016"	"Male"	"M"	39
	"Breast"	"26000"	"Pennsylvania"	"42"	"2017"	"2017"	"Female"	"F"	4798
	"Breast"	"26000"	"Pennsylvania"	"42"	"2017"	"2017"	"Male"	"M"	33
	"Breast"	"26000"	"Pennsylvania"	"42"	"2018"	"2018"	"Female"	"F"	4664
	"Breast"	"26000"	"Pennsylvania"	"42"	"2018"	"2018"	"Male"	"M"	35
	"Breast"	"26000"	"Rhode Island"	"44"	"2014"	"2014"	"Female"	"F"	432
	"Breast"	"26000"	"Rhode Island"	"44"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Rhode Island"	"44"	"2015"	"2015"	"Female"	"F"	434
	"Breast"	"26000"	"Rhode Island"	"44"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Rhode Island"	"44"	"2016"	"2016"	"Female"	"F"	447
	"Breast"	"26000"	"Rhode Island"	"44"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Rhode Island"	"44"	"2017"	"2017"	"Female"	"F"	425
	"Breast"	"26000"	"Rhode Island"	"44"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Rhode Island"	"44"	"2018"	"2018"	"Female"	"F"	434
	"Breast"	"26000"	"Rhode Island"	"44"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Carolina"	"45"	"2014"	"2014"	"Female"	"F"	1684
	"Breast"	"26000"	"South Carolina"	"45"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Carolina"	"45"	"2015"	"2015"	"Female"	"F"	1770
	"Breast"	"26000"	"South Carolina"	"45"	"2015"	"2015"	"Male"	"M"	17
	"Breast"	"26000"	"South Carolina"	"45"	"2016"	"2016"	"Female"	"F"	1824
	"Breast"	"26000"	"South Carolina"	"45"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Carolina"	"45"	"2017"	"2017"	"Female"	"F"	1784
	"Breast"	"26000"	"South Carolina"	"45"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Carolina"	"45"	"2018"	"2018"	"Female"	"F"	1774
	"Breast"	"26000"	"South Carolina"	"45"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Dakota"	"46"	"2014"	"2014"	"Female"	"F"	277
	"Breast"	"26000"	"South Dakota"	"46"	"2014"	"2014"	"Male"	"M"	0
	"Breast"	"26000"	"South Dakota"	"46"	"2015"	"2015"	"Female"	"F"	280
	"Breast"	"26000"	"South Dakota"	"46"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Dakota"	"46"	"2016"	"2016"	"Female"	"F"	228
	"Breast"	"26000"	"South Dakota"	"46"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"South Dakota"	"46"	"2017"	"2017"	"Female"	"F"	255
	"Breast"	"26000"	"South Dakota"	"46"	"2017"	"2017"	"Male"	"M"	0
	"Breast"	"26000"	"South Dakota"	"46"	"2018"	"2018"	"Female"	"F"	256
	"Breast"	"26000"	"South Dakota"	"46"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Tennessee"	"47"	"2014"	"2014"	"Female"	"F"	2178
	"Breast"	"26000"	"Tennessee"	"47"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Tennessee"	"47"	"2015"	"2015"	"Female"	"F"	2313
	"Breast"	"26000"	"Tennessee"	"47"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Tennessee"	"47"	"2016"	"2016"	"Female"	"F"	2187
	"Breast"	"26000"	"Tennessee"	"47"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	2408
	"Breast"	"26000"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	21
	"Breast"	"26000"	"Tennessee"	"47"	"2018"	"2018"	"Female"	"F"	2233
	"Breast"	"26000"	"Tennessee"	"47"	"2018"	"2018"	"Male"	"M"	20
	"Breast"	"26000"	"Texas"	"48"	"2014"	"2014"	"Female"	"F"	7402
	"Breast"	"26000"	"Texas"	"48"	"2014"	"2014"	"Male"	"M"	51
	"Breast"	"26000"	"Texas"	"48"	"2015"	"2015"	"Female"	"F"	7580
	"Breast"	"26000"	"Texas"	"48"	"2015"	"2015"	"Male"	"M"	84
	"Breast"	"26000"	"Texas"	"48"	"2016"	"2016"	"Female"	"F"	7552
	"Breast"	"26000"	"Texas"	"48"	"2016"	"2016"	"Male"	"M"	75
	"Breast"	"26000"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	7735
	"Breast"	"26000"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	84
	"Breast"	"26000"	"Texas"	"48"	"2018"	"2018"	"Female"	"F"	8020
	"Breast"	"26000"	"Texas"	"48"	"2018"	"2018"	"Male"	"M"	68
	"Breast"	"26000"	"Utah"	"49"	"2014"	"2014"	"Female"	"F"	690
	"Breast"	"26000"	"Utah"	"49"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Utah"	"49"	"2015"	"2015"	"Female"	"F"	663
	"Breast"	"26000"	"Utah"	"49"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Utah"	"49"	"2016"	"2016"	"Female"	"F"	688
	"Breast"	"26000"	"Utah"	"49"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	687
	"Breast"	"26000"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Utah"	"49"	"2018"	"2018"	"Female"	"F"	716
	"Breast"	"26000"	"Utah"	"49"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Vermont"	"50"	"2014"	"2014"	"Female"	"F"	261
	"Breast"	"26000"	"Vermont"	"50"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Vermont"	"50"	"2015"	"2015"	"Female"	"F"	257
	"Breast"	"26000"	"Vermont"	"50"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Vermont"	"50"	"2016"	"2016"	"Female"	"F"	238
	"Breast"	"26000"	"Vermont"	"50"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	225
	"Breast"	"26000"	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	223
	"Breast"	"26000"	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	0
	"Breast"	"26000"	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	2995
	"Breast"	"26000"	"Virginia"	"51"	"2014"	"2014"	"Male"	"M"	16
	"Breast"	"26000"	"Virginia"	"51"	"2015"	"2015"	"Female"	"F"	2961
	"Breast"	"26000"	"Virginia"	"51"	"2015"	"2015"	"Male"	"M"	22
	"Breast"	"26000"	"Virginia"	"51"	"2016"	"2016"	"Female"	"F"	2904
	"Breast"	"26000"	"Virginia"	"51"	"2016"	"2016"	"Male"	"M"	16
	"Breast"	"26000"	"Virginia"	"51"	"2017"	"2017"	"Female"	"F"	2806
	"Breast"	"26000"	"Virginia"	"51"	"2017"	"2017"	"Male"	"M"	22
	"Breast"	"26000"	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	2857
	"Breast"	"26000"	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	18
	"Breast"	"26000"	"Washington"	"53"	"2014"	"2014"	"Female"	"F"	2592
	"Breast"	"26000"	"Washington"	"53"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Washington"	"53"	"2015"	"2015"	"Female"	"F"	2569
	"Breast"	"26000"	"Washington"	"53"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Washington"	"53"	"2016"	"2016"	"Female"	"F"	2590
	"Breast"	"26000"	"Washington"	"53"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Washington"	"53"	"2017"	"2017"	"Female"	"F"	2554
	"Breast"	"26000"	"Washington"	"53"	"2017"	"2017"	"Male"	"M"	18
	"Breast"	"26000"	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	2502
	"Breast"	"26000"	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	16
	"Breast"	"26000"	"West Virginia"	"54"	"2014"	"2014"	"Female"	"F"	628
	"Breast"	"26000"	"West Virginia"	"54"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"West Virginia"	"54"	"2015"	"2015"	"Female"	"F"	660
	"Breast"	"26000"	"West Virginia"	"54"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"West Virginia"	"54"	"2016"	"2016"	"Female"	"F"	651
	"Breast"	"26000"	"West Virginia"	"54"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"West Virginia"	"54"	"2017"	"2017"	"Female"	"F"	623
	"Breast"	"26000"	"West Virginia"	"54"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	602
	"Breast"	"26000"	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wisconsin"	"55"	"2014"	"2014"	"Female"	"F"	2061
	"Breast"	"26000"	"Wisconsin"	"55"	"2014"	"2014"	"Male"	"M"	23
	"Breast"	"26000"	"Wisconsin"	"55"	"2015"	"2015"	"Female"	"F"	2071
	"Breast"	"26000"	"Wisconsin"	"55"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wisconsin"	"55"	"2016"	"2016"	"Female"	"F"	2094
	"Breast"	"26000"	"Wisconsin"	"55"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wisconsin"	"55"	"2017"	"2017"	"Female"	"F"	2171
	"Breast"	"26000"	"Wisconsin"	"55"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	2159
	"Breast"	"26000"	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	18
	"Breast"	"26000"	"Wyoming"	"56"	"2014"	"2014"	"Female"	"F"	187
	"Breast"	"26000"	"Wyoming"	"56"	"2014"	"2014"	"Male"	"M"	0
	"Breast"	"26000"	"Wyoming"	"56"	"2015"	"2015"	"Female"	"F"	145
	"Breast"	"26000"	"Wyoming"	"56"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wyoming"	"56"	"2016"	"2016"	"Female"	"F"	184
	"Breast"	"26000"	"Wyoming"	"56"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wyoming"	"56"	"2017"	"2017"	"Female"	"F"	158
	"Breast"	"26000"	"Wyoming"	"56"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Breast"	"26000"	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	171
	"Breast"	"26000"	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	542
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	823
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	572
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	767
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	572
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	791
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	553
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	769
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	569
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	725
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2014"	"2014"	"Female"	"F"	60
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2014"	"2014"	"Male"	"M"	73
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2015"	"2015"	"Female"	"F"	66
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2015"	"2015"	"Male"	"M"	90
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2016"	"2016"	"Female"	"F"	57
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2016"	"2016"	"Male"	"M"	76
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2017"	"2017"	"Female"	"F"	60
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2017"	"2017"	"Male"	"M"	49
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2018"	"2018"	"Female"	"F"	58
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	"2018"	"2018"	"Male"	"M"	53
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2014"	"2014"	"Female"	"F"	442
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2014"	"2014"	"Male"	"M"	445
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2015"	"2015"	"Female"	"F"	501
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2015"	"2015"	"Male"	"M"	500
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2016"	"2016"	"Female"	"F"	434
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2016"	"2016"	"Male"	"M"	437
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2017"	"2017"	"Female"	"F"	469
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2017"	"2017"	"Male"	"M"	455
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	442
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	424
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2014"	"2014"	"Female"	"F"	403
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2014"	"2014"	"Male"	"M"	503
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2015"	"2015"	"Female"	"F"	432
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2015"	"2015"	"Male"	"M"	533
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2016"	"2016"	"Female"	"F"	384
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2016"	"2016"	"Male"	"M"	492
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2017"	"2017"	"Female"	"F"	385
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2017"	"2017"	"Male"	"M"	460
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	436
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	522
	"Lung and Bronchus"	"22030"	"California"	"06"	"2014"	"2014"	"Female"	"F"	2085
	"Lung and Bronchus"	"22030"	"California"	"06"	"2014"	"2014"	"Male"	"M"	2195
	"Lung and Bronchus"	"22030"	"California"	"06"	"2015"	"2015"	"Female"	"F"	2044
	"Lung and Bronchus"	"22030"	"California"	"06"	"2015"	"2015"	"Male"	"M"	2111
	"Lung and Bronchus"	"22030"	"California"	"06"	"2016"	"2016"	"Female"	"F"	2013
	"Lung and Bronchus"	"22030"	"California"	"06"	"2016"	"2016"	"Male"	"M"	2167
	"Lung and Bronchus"	"22030"	"California"	"06"	"2017"	"2017"	"Female"	"F"	2065
	"Lung and Bronchus"	"22030"	"California"	"06"	"2017"	"2017"	"Male"	"M"	1995
	"Lung and Bronchus"	"22030"	"California"	"06"	"2018"	"2018"	"Female"	"F"	1828
	"Lung and Bronchus"	"22030"	"California"	"06"	"2018"	"2018"	"Male"	"M"	1987
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2014"	"2014"	"Female"	"F"	322
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2014"	"2014"	"Male"	"M"	356
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	326
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	345
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	341
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	274
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	320
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	292
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	308
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	291
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2014"	"2014"	"Female"	"F"	370
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2014"	"2014"	"Male"	"M"	355
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2015"	"2015"	"Female"	"F"	366
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2015"	"2015"	"Male"	"M"	356
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2016"	"2016"	"Female"	"F"	400
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2016"	"2016"	"Male"	"M"	375
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	374
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	350
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2018"	"2018"	"Female"	"F"	344
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	"2018"	"2018"	"Male"	"M"	348
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2014"	"2014"	"Female"	"F"	127
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2014"	"2014"	"Male"	"M"	108
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2015"	"2015"	"Female"	"F"	114
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2015"	"2015"	"Male"	"M"	120
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2016"	"2016"	"Female"	"F"	146
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2016"	"2016"	"Male"	"M"	88
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2017"	"2017"	"Female"	"F"	101
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2017"	"2017"	"Male"	"M"	101
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2018"	"2018"	"Female"	"F"	115
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	"2018"	"2018"	"Male"	"M"	114
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2014"	"2014"	"Female"	"F"	59
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2014"	"2014"	"Male"	"M"	65
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2015"	"2015"	"Female"	"F"	79
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2015"	"2015"	"Male"	"M"	52
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2016"	"2016"	"Female"	"F"	62
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2016"	"2016"	"Male"	"M"	49
